Date;Rate;OMX_Close;Index_Value
2021-08-16 00:00:00;0,00;2,373.55;46,80
2021-08-17 00:00:00;0,00;2,383.45;57,20
2021-08-18 00:00:00;0,00;2,371.37;59,40
2021-08-19 00:00:00;0,00;2,330.30;58,00
2021-08-20 00:00:00;0,00;2,360.50;59,00
2021-08-23 00:00:00;0,00;2,371.55;63,40
2021-08-24 00:00:00;0,00;2,367.05;62,00
2021-08-25 00:00:00;0,00;2,376.16;65,40
2021-08-26 00:00:00;0,00;2,371.70;64,20
2021-08-27 00:00:00;0,00;2,373.14;65,80
2021-08-30 00:00:00;0,00;2,372.81;66,60
2021-08-31 00:00:00;0,00;2,351.25;65,60
2021-09-01 00:00:00;0,00;2,368.67;68,00
2021-09-02 00:00:00;0,00;2,388.40;68,60
2021-09-03 00:00:00;0,00;2,369.73;69,20
2021-09-06 00:00:00;0,00;2,394.26;67,40
2021-09-07 00:00:00;0,00;2,377.94;67,00
2021-09-08 00:00:00;0,00;2,347.16;66,00
2021-09-09 00:00:00;0,00;2,353.39;64,00
2021-09-10 00:00:00;0,00;2,349.67;68,00
2021-09-13 00:00:00;0,00;2,335.34;65,40
2021-09-14 00:00:00;0,00;2,341.77;64,80
2021-09-15 00:00:00;0,00;2,324.75;63,60
2021-09-16 00:00:00;0,00;2,344.03;66,40
2021-09-17 00:00:00;0,00;2,323.55;67,40
2021-09-20 00:00:00;0,00;2,272.46;64,20
2021-09-21 00:00:00;0,00;2,274.88;62,80
2021-09-22 00:00:00;0,00;2,299.15;62,60
2021-09-23 00:00:00;0,00;2,338.00;64,80
2021-09-24 00:00:00;0,00;2,313.27;65,00
2021-09-27 00:00:00;0,00;2,304.01;66,00
2021-09-28 00:00:00;0,00;2,254.02;63,40
2021-09-29 00:00:00;0,00;2,255.55;60,00
2021-09-30 00:00:00;0,00;2,259.18;59,80
2021-10-01 00:00:00;0,00;2,254.18;63,00
2021-10-04 00:00:00;0,00;2,233.30;62,00
2021-10-05 00:00:00;0,00;2,254.84;60,00
2021-10-06 00:00:00;0,00;2,221.06;63,00
2021-10-07 00:00:00;0,00;2,257.74;61,40
2021-10-08 00:00:00;0,00;2,240.22;60,60
2021-10-11 00:00:00;0,00;2,233.52;59,40
2021-10-12 00:00:00;0,00;2,251.01;60,20
2021-10-13 00:00:00;0,00;2,276.95;61,40
2021-10-14 00:00:00;0,00;2,296.77;62,80
2021-10-15 00:00:00;0,00;2,314.98;63,40
2021-10-18 00:00:00;0,00;2,311.70;65,00
2021-10-19 00:00:00;0,00;2,326.66;66,00
2021-10-20 00:00:00;0,00;2,326.25;66,40
2021-10-21 00:00:00;0,00;2,325.15;65,80
2021-10-22 00:00:00;0,00;2,348.84;67,80
2021-10-25 00:00:00;0,00;2,330.13;67,20
2021-10-26 00:00:00;0,00;2,344.20;68,20
2021-10-27 00:00:00;0,00;2,323.17;67,20
2021-10-28 00:00:00;0,00;2,313.24;65,60
2021-10-29 00:00:00;0,00;2,290.85;64,80
2021-11-01 00:00:00;0,00;2,302.26;64,80
2021-11-02 00:00:00;0,00;2,302.67;65,40
2021-11-03 00:00:00;0,00;2,317.67;67,00
2021-11-04 00:00:00;0,00;2,330.07;68,20
2021-11-05 00:00:00;0,00;2,324.90;70,40
2021-11-08 00:00:00;0,00;2,331.85;69,60
2021-11-09 00:00:00;0,00;2,327.12;69,80
2021-11-10 00:00:00;0,00;2,331.42;66,80
2021-11-11 00:00:00;0,00;2,346.46;70,00
2021-11-12 00:00:00;0,00;2,365.45;72,40
2021-11-15 00:00:00;0,00;2,374.47;73,60
2021-11-16 00:00:00;0,00;2,385.63;75,40
2021-11-17 00:00:00;0,00;2,384.10;75,40
2021-11-18 00:00:00;0,00;2,373.04;74,80
