Date;RATE_Styrränta;Novotek_Open;OMX_Close 
2019-05-21 00:00:00;-0,25;31,00;1,602.91
2019-05-22 00:00:00;-0,25;31,20;1,595.64
2019-05-23 00:00:00;-0,25;31,10;1,561.17
2019-05-24 00:00:00;-0,25;31,20;1,571.52
2019-05-27 00:00:00;-0,25;31,00;1,568.23
2019-05-28 00:00:00;-0,25;31,80;1,565.12
2019-05-29 00:00:00;-0,25;31,80;1,538.75
2019-05-31 00:00:00;-0,25;31,90;1,510.46
2019-06-03 00:00:00;-0,25;33,80;1,518.23
2019-06-04 00:00:00;-0,25;30,90;1,537.31
2019-06-05 00:00:00;-0,25;31,00;1,542.00
2019-06-07 00:00:00;-0,25;31,40;1,566.14
2019-06-10 00:00:00;-0,25;31,40;1,566.14
2019-06-11 00:00:00;-0,25;31,90;1,593.36
2019-06-12 00:00:00;-0,25;31,40;1,593.60
2019-06-13 00:00:00;-0,25;32,00;1,598.12
2019-06-14 00:00:00;-0,25;32,10;1,589.60
2019-06-17 00:00:00;-0,25;32,10;1,589.60
2019-06-18 00:00:00;-0,25;30,50;1,609.43
2019-06-19 00:00:00;-0,25;31,50;1,612.40
2019-06-20 00:00:00;-0,25;31,30;1,628.29
2019-06-24 00:00:00;-0,25;31,60;1,610.94
2019-06-25 00:00:00;-0,25;31,10;1,607.29
2019-06-26 00:00:00;-0,25;31,60;1,604.23
2019-06-27 00:00:00;-0,25;30,90;1,616.94
2019-06-28 00:00:00;-0,25;30,70;1,622.43
2019-07-01 00:00:00;-0,25;29,20;1,642.00
2019-07-02 00:00:00;-0,25;30,50;1,647.02
2019-07-03 00:00:00;-0,25;30,10;1,648.84
2019-07-04 00:00:00;-0,25;30,40;1,652.25
2019-07-05 00:00:00;-0,25;30,00;1,634.94
2019-07-08 00:00:00;-0,25;30,50;1,642.07
2019-07-09 00:00:00;-0,25;30,00;1,630.88
2019-07-10 00:00:00;-0,25;30,10;1,622.45
2019-07-11 00:00:00;-0,25;30,00;1,613.21
2019-07-12 00:00:00;-0,25;30,50;1,625.62
2019-07-15 00:00:00;-0,25;30,50;1,632.91
2019-07-16 00:00:00;-0,25;29,80;1,630.57
2019-07-17 00:00:00;-0,25;29,70;1,598.06
2019-07-18 00:00:00;-0,25;29,60;1,577.41
2019-07-19 00:00:00;-0,25;29,40;1,605.42
2019-07-22 00:00:00;-0,25;29,10;1,600.88
2019-07-23 00:00:00;-0,25;29,70;1,624.77
2019-07-24 00:00:00;-0,25;29,80;1,613.06
2019-07-25 00:00:00;-0,25;29,30;1,607.20
2019-07-26 00:00:00;-0,25;29,40;1,610.64
2019-07-29 00:00:00;-0,25;29,60;1,614.30
2019-07-30 00:00:00;-0,25;30,00;1,600.26
2019-07-31 00:00:00;-0,25;29,70;1,599.78
2019-08-01 00:00:00;-0,25;31,10;1,612.91
2019-08-02 00:00:00;-0,25;31,20;1,568.70
2019-08-05 00:00:00;-0,25;31,20;1,568.70
2019-08-06 00:00:00;-0,25;30,60;1,523.03
2019-08-07 00:00:00;-0,25;31,50;1,528.19
2019-08-08 00:00:00;-0,25;31,10;1,550.62
2019-08-09 00:00:00;-0,25;31,90;1,531.52
2019-08-12 00:00:00;-0,25;30,40;1,533.06
2019-08-13 00:00:00;-0,25;30,90;1,543.36
2019-08-14 00:00:00;-0,25;30,40;1,500.06
2019-08-15 00:00:00;-0,25;28,80;1,495.71
2019-08-16 00:00:00;-0,25;30,90;1,519.41
2019-08-19 00:00:00;-0,25;30,50;1,538.97
2019-08-20 00:00:00;-0,25;30,00;1,534.34
2019-08-21 00:00:00;-0,25;30,90;1,543.47
2019-08-22 00:00:00;-0,25;30,00;1,535.51
2019-08-23 00:00:00;-0,25;29,90;1,522.85
2019-08-26 00:00:00;-0,25;30,70;1,520.85
2019-08-27 00:00:00;-0,25;30,50;1,530.81
2019-08-28 00:00:00;-0,25;30,40;1,529.13
2019-08-29 00:00:00;-0,25;30,30;1,558.74
2019-08-30 00:00:00;-0,25;30,10;1,576.98
2019-09-02 00:00:00;-0,25;30,00;1,570.19
2019-09-03 00:00:00;-0,25;30,30;1,568.66
2019-09-04 00:00:00;-0,25;29,90;1,581.28
2019-09-05 00:00:00;-0,25;29,40;1,597.34
2019-09-06 00:00:00;-0,25;29,60;1,601.95
2019-09-09 00:00:00;-0,25;28,70;1,610.70
2019-09-10 00:00:00;-0,25;30,10;1,624.98
2019-09-11 00:00:00;-0,25;30,00;1,637.62
2019-09-12 00:00:00;-0,25;30,60;1,651.45
2019-09-13 00:00:00;-0,25;30,30;1,665.35
2019-09-16 00:00:00;-0,25;31,10;1,655.01
2019-09-17 00:00:00;-0,25;31,40;1,649.33
2019-09-18 00:00:00;-0,25;31,80;1,655.11
2019-09-19 00:00:00;-0,25;31,70;1,664.64
2019-09-20 00:00:00;-0,25;31,50;1,666.89
2019-09-23 00:00:00;-0,25;31,50;1,637.66
2019-09-24 00:00:00;-0,25;31,20;1,633.09
2019-09-25 00:00:00;-0,25;31,30;1,620.67
2019-09-26 00:00:00;-0,25;31,30;1,631.61
2019-09-27 00:00:00;-0,25;32,00;1,646.60
2019-09-30 00:00:00;-0,25;31,90;1,647.67
2019-10-01 00:00:00;-0,25;31,40;1,635.64
2019-10-02 00:00:00;-0,25;31,00;1,593.32
2019-10-03 00:00:00;-0,25;31,50;1,588.41
2019-10-04 00:00:00;-0,25;31,00;1,593.98
2019-10-07 00:00:00;-0,25;31,20;1,617.99
2019-10-08 00:00:00;-0,25;31,60;1,605.69
2019-10-09 00:00:00;-0,25;31,00;1,620.00
2019-10-10 00:00:00;-0,25;31,40;1,630.03
2019-10-11 00:00:00;-0,25;31,10;1,653.28
2019-10-14 00:00:00;-0,25;31,50;1,652.58
2019-10-15 00:00:00;-0,25;31,30;1,670.21
2019-10-16 00:00:00;-0,25;31,70;1,677.19
2019-10-17 00:00:00;-0,25;31,50;1,682.87
2019-10-18 00:00:00;-0,25;31,20;1,697.91
2019-10-21 00:00:00;-0,25;31,70;1,724.36
2019-10-22 00:00:00;-0,25;31,90;1,728.22
2019-10-23 00:00:00;-0,25;31,90;1,725.87
2019-10-24 00:00:00;-0,25;31,80;1,736.98
2019-10-25 00:00:00;-0,25;31,80;1,747.30
2019-10-28 00:00:00;-0,25;31,80;1,760.31
2019-10-29 00:00:00;-0,25;31,90;1,742.32
2019-10-30 00:00:00;-0,25;31,60;1,746.81
2019-10-31 00:00:00;-0,25;30,40;1,733.68
2019-11-01 00:00:00;-0,25;32,10;1,737.51
2019-11-04 00:00:00;-0,25;33,00;1,771.03
2019-11-05 00:00:00;-0,25;32,70;1,769.53
2019-11-06 00:00:00;-0,25;32,90;1,762.79
2019-11-07 00:00:00;-0,25;33,60;1,763.81
2019-11-08 00:00:00;-0,25;33,00;1,772.56
2019-11-11 00:00:00;-0,25;34,10;1,763.50
2019-11-12 00:00:00;-0,25;34,40;1,774.72
2019-11-13 00:00:00;-0,25;34,70;1,766.60
2019-11-14 00:00:00;-0,25;34,80;1,757.42
2019-11-15 00:00:00;-0,25;35,80;1,756.86
2019-11-18 00:00:00;-0,25;35,10;1,745.17
2019-11-19 00:00:00;-0,25;34,80;1,743.25
2019-11-20 00:00:00;-0,25;34,50;1,729.06
2019-11-21 00:00:00;-0,25;34,80;1,720.11
2019-11-22 00:00:00;-0,25;34,00;1,724.19
2019-11-25 00:00:00;-0,25;34,00;1,742.04
2019-11-26 00:00:00;-0,25;33,60;1,740.99
2019-11-27 00:00:00;-0,25;33,60;1,737.80
2019-11-28 00:00:00;-0,25;33,90;1,735.30
2019-11-29 00:00:00;-0,25;33,50;1,730.25
2019-12-02 00:00:00;-0,25;34,40;1,706.82
2019-12-03 00:00:00;-0,25;34,40;1,697.68
2019-12-04 00:00:00;-0,25;33,30;1,725.60
2019-12-05 00:00:00;-0,25;34,40;1,723.63
2019-12-06 00:00:00;-0,25;34,40;1,742.61
2019-12-09 00:00:00;-0,25;34,90;1,743.31
2019-12-10 00:00:00;-0,25;34,90;1,735.51
2019-12-11 00:00:00;-0,25;35,00;1,741.62
2019-12-12 00:00:00;-0,25;35,40;1,758.24
2019-12-13 00:00:00;-0,25;36,40;1,770.12
2019-12-16 00:00:00;-0,25;36,00;1,787.66
2019-12-17 00:00:00;-0,25;36,20;1,791.93
2019-12-18 00:00:00;-0,25;35,60;1,787.96
2019-12-19 00:00:00;-0,25;36,00;1,783.29
2019-12-20 00:00:00;-0,25;36,00;1,794.80
2019-12-23 00:00:00;-0,25;36,00;1,795.66
2019-12-27 00:00:00;-0,25;36,00;1,798.04
2019-12-30 00:00:00;-0,25;36,40;1,771.85
2020-01-02 00:00:00;-0,25;35,70;1,808.63
2020-01-03 00:00:00;-0,25;37,50;1,785.23
2020-01-07 00:00:00;-0,25;36,20;1,796.85
2020-01-08 00:00:00;0,00;36,00;1,795.41
2020-01-09 00:00:00;0,00;36,70;1,796.74
2020-01-10 00:00:00;0,00;36,20;1,784.97
2020-01-13 00:00:00;0,00;37,00;1,790.51
2020-01-14 00:00:00;0,00;36,30;1,792.90
2020-01-15 00:00:00;0,00;37,70;1,787.29
2020-01-16 00:00:00;0,00;38,00;1,812.30
2020-01-17 00:00:00;0,00;38,00;1,825.94
2020-01-20 00:00:00;0,00;38,90;1,821.29
2020-01-21 00:00:00;0,00;38,90;1,825.62
2020-01-22 00:00:00;0,00;38,40;1,811.76
2020-01-23 00:00:00;0,00;38,60;1,795.43
2020-01-24 00:00:00;0,00;37,70;1,812.85
2020-01-27 00:00:00;0,00;39,50;1,771.48
2020-01-28 00:00:00;0,00;38,40;1,786.35
2020-01-29 00:00:00;0,00;39,00;1,791.67
2020-01-30 00:00:00;0,00;38,90;1,787.96
2020-01-31 00:00:00;0,00;39,00;1,783.26
2020-02-03 00:00:00;0,00;37,70;1,782.91
2020-02-04 00:00:00;0,00;36,70;1,821.04
2020-02-05 00:00:00;0,00;37,90;1,847.35
2020-02-06 00:00:00;0,00;38,80;1,851.95
2020-02-07 00:00:00;0,00;39,50;1,849.86
2020-02-10 00:00:00;0,00;39,50;1,858.00
2020-02-11 00:00:00;0,00;39,10;1,884.13
2020-02-12 00:00:00;0,00;37,90;1,889.75
2020-02-13 00:00:00;0,00;37,40;1,883.02
2020-02-14 00:00:00;0,00;38,10;1,885.62
2020-02-17 00:00:00;0,00;37,40;1,888.35
2020-02-18 00:00:00;0,00;37,50;1,878.79
2020-02-19 00:00:00;0,00;37,50;1,900.28
2020-02-20 00:00:00;0,00;38,40;1,898.93
2020-02-21 00:00:00;0,00;39,50;1,879.10
2020-02-24 00:00:00;0,00;39,00;1,798.20
2020-02-25 00:00:00;0,00;38,30;1,769.14
2020-02-26 00:00:00;0,00;36,10;1,782.10
2020-02-27 00:00:00;0,00;36,90;1,721.59
2020-02-28 00:00:00;0,00;35,50;1,668.84
2020-03-02 00:00:00;0,00;33,60;1,679.13
2020-03-03 00:00:00;0,00;35,10;1,694.56
2020-03-04 00:00:00;0,00;36,10;1,704.20
2020-03-05 00:00:00;0,00;35,40;1,683.19
2020-03-06 00:00:00;0,00;35,50;1,629.00
2020-03-09 00:00:00;0,00;33,80;1,542.44
2020-03-10 00:00:00;0,00;33,60;1,533.79
2020-03-11 00:00:00;0,00;33,50;1,511.96
2020-03-12 00:00:00;0,00;30,40;1,352.13
2020-03-13 00:00:00;0,00;29,50;1,376.46
2020-03-16 00:00:00;0,00;26,00;1,329.16
2020-03-17 00:00:00;0,00;24,80;1,372.79
2020-03-18 00:00:00;0,00;24,00;1,337.24
2020-03-19 00:00:00;0,00;23,80;1,380.58
2020-03-20 00:00:00;0,00;24,30;1,355.54
2020-03-23 00:00:00;0,00;24,00;1,292.27
2020-03-24 00:00:00;0,00;22,80;1,383.88
2020-03-25 00:00:00;0,00;23,90;1,446.56
2020-03-26 00:00:00;0,00;24,00;1,470.89
2020-03-27 00:00:00;0,00;24,90;1,419.29
2020-03-30 00:00:00;0,00;25,00;1,449.20
2020-03-31 00:00:00;0,00;24,50;1,482.43
2020-04-01 00:00:00;0,00;25,00;1,425.99
2020-04-02 00:00:00;0,00;24,60;1,427.19
2020-04-03 00:00:00;0,00;26,20;1,404.59
2020-04-06 00:00:00;0,00;24,60;1,461.23
2020-04-07 00:00:00;0,00;26,10;1,510.85
2020-04-08 00:00:00;0,00;26,20;1,499.51
2020-04-09 00:00:00;0,00;29,60;1,498.76
2020-04-14 00:00:00;0,00;29,00;1,535.84
2020-04-15 00:00:00;0,00;29,60;1,480.60
2020-04-16 00:00:00;0,00;28,60;1,483.79
2020-04-17 00:00:00;0,00;28,00;1,534.55
2020-04-20 00:00:00;0,00;28,40;1,541.17
2020-04-21 00:00:00;0,00;27,70;1,493.45
2020-04-22 00:00:00;0,00;29,40;1,527.63
2020-04-23 00:00:00;0,00;31,10;1,541.89
2020-04-24 00:00:00;0,00;31,60;1,514.13
2020-04-27 00:00:00;0,00;32,30;1,539.51
2020-04-28 00:00:00;0,00;30,30;1,568.50
2020-04-29 00:00:00;0,00;31,70;1,600.86
2020-04-30 00:00:00;0,00;32,20;1,577.92
2020-05-04 00:00:00;0,00;30,20;1,505.21
2020-05-05 00:00:00;0,00;29,00;1,538.18
2020-05-06 00:00:00;0,00;29,00;1,521.40
2020-05-07 00:00:00;0,00;31,80;1,537.74
2020-05-08 00:00:00;0,00;30,50;1,563.19
2020-05-11 00:00:00;0,00;29,30;1,556.49
2020-05-12 00:00:00;0,00;29,20;1,570.03
2020-05-13 00:00:00;0,00;28,70;1,522.64
2020-05-14 00:00:00;0,00;28,80;1,476.52
2020-05-15 00:00:00;0,00;29,30;1,493.62
2020-05-18 00:00:00;0,00;28,10;1,566.16
2020-05-19 00:00:00;0,00;28,40;1,560.28
2020-05-20 00:00:00;0,00;29,20;1,556.44
2020-05-22 00:00:00;0,00;28,00;1,555.49
2020-05-25 00:00:00;0,00;29,40;1,588.60
2020-05-26 00:00:00;0,00;29,40;1,606.65
2020-05-27 00:00:00;0,00;29,70;1,623.39
2020-05-28 00:00:00;0,00;30,40;1,657.58
2020-05-29 00:00:00;0,00;30,10;1,629.76
2020-06-01 00:00:00;0,00;29,90;1,649.38
2020-06-02 00:00:00;0,00;30,50;1,666.98
2020-06-03 00:00:00;0,00;30,30;1,709.96
2020-06-04 00:00:00;0,00;30,70;1,700.48
2020-06-05 00:00:00;0,00;30,10;1,730.51
2020-06-08 00:00:00;0,00;29,90;1,717.66
2020-06-09 00:00:00;0,00;30,40;1,696.70
2020-06-10 00:00:00;0,00;30,00;1,692.32
2020-06-11 00:00:00;0,00;29,60;1,609.06
2020-06-12 00:00:00;0,00;28,00;1,609.07
2020-06-15 00:00:00;0,00;29,60;1,616.14
2020-06-16 00:00:00;0,00;29,60;1,671.84
2020-06-17 00:00:00;0,00;28,90;1,677.53
2020-06-18 00:00:00;0,00;28,30;1,667.93
2020-06-22 00:00:00;0,00;28,10;1,657.71
2020-06-23 00:00:00;0,00;28,50;1,683.36
2020-06-24 00:00:00;0,00;27,80;1,642.91
2020-06-25 00:00:00;0,00;27,70;1,660.96
2020-06-26 00:00:00;0,00;27,10;1,657.66
2020-06-29 00:00:00;0,00;27,80;1,671.53
2020-06-30 00:00:00;0,00;27,80;1,664.38
2020-07-01 00:00:00;0,00;28,10;1,675.04
2020-07-02 00:00:00;0,00;28,60;1,703.82
2020-07-03 00:00:00;0,00;28,50;1,695.26
2020-07-06 00:00:00;0,00;28,40;1,730.88
2020-07-07 00:00:00;0,00;29,10;1,720.45
2020-07-08 00:00:00;0,00;31,80;1,712.53
2020-07-09 00:00:00;0,00;32,50;1,697.84
2020-07-10 00:00:00;0,00;32,20;1,711.62
2020-07-13 00:00:00;0,00;34,00;1,742.73
2020-07-14 00:00:00;0,00;33,90;1,738.60
2020-07-15 00:00:00;0,00;32,60;1,767.85
2020-07-16 00:00:00;0,00;33,20;1,754.55
2020-07-17 00:00:00;0,00;33,40;1,770.15
2020-07-20 00:00:00;0,00;34,20;1,784.54
2020-07-21 00:00:00;0,00;34,90;1,775.39
2020-07-22 00:00:00;0,00;34,00;1,779.85
2020-07-23 00:00:00;0,00;33,60;1,781.10
2020-07-24 00:00:00;0,00;33,00;1,750.24
2020-07-27 00:00:00;0,00;32,10;1,760.31
2020-07-28 00:00:00;0,00;32,90;1,754.25
2020-07-29 00:00:00;0,00;33,00;1,760.59
2020-07-30 00:00:00;0,00;32,20;1,720.28
2020-07-31 00:00:00;0,00;32,70;1,707.35
2020-08-03 00:00:00;0,00;32,40;1,746.32
2020-08-04 00:00:00;0,00;32,00;1,734.25
2020-08-05 00:00:00;0,00;32,40;1,745.49
2020-08-06 00:00:00;0,00;31,70;1,739.14
2020-08-07 00:00:00;0,00;31,80;1,740.46
2020-08-10 00:00:00;0,00;31,70;1,748.91
2020-08-11 00:00:00;0,00;33,00;1,786.28
2020-08-12 00:00:00;0,00;32,20;1,788.99
2020-08-13 00:00:00;0,00;33,30;1,786.80
2020-08-14 00:00:00;0,00;32,30;1,754.20
2020-08-17 00:00:00;0,00;31,90;1,773.53
2020-08-18 00:00:00;0,00;33,00;1,760.09
2020-08-19 00:00:00;0,00;36,20;1,775.24
2020-08-20 00:00:00;0,00;36,50;1,751.93
2020-08-21 00:00:00;0,00;36,70;1,753.13
2020-08-24 00:00:00;0,00;37,50;1,788.40
2020-08-25 00:00:00;0,00;38,00;1,786.27
2020-08-26 00:00:00;0,00;37,80;1,798.31
2020-08-27 00:00:00;0,00;39,50;1,793.97
2020-08-28 00:00:00;0,00;38,10;1,776.57
2020-08-31 00:00:00;0,00;38,10;1,766.33
2020-09-01 00:00:00;0,00;40,00;1,769.44
2020-09-02 00:00:00;0,00;39,90;1,782.86
2020-09-03 00:00:00;0,00;40,00;1,760.61
2020-09-04 00:00:00;0,00;39,30;1,761.99
2020-09-07 00:00:00;0,00;38,50;1,799.26
2020-09-08 00:00:00;0,00;38,00;1,782.60
2020-09-09 00:00:00;0,00;38,40;1,812.58
2020-09-10 00:00:00;0,00;39,40;1,802.85
2020-09-11 00:00:00;0,00;39,00;1,801.46
2020-09-14 00:00:00;0,00;38,80;1,802.69
2020-09-15 00:00:00;0,00;38,30;1,818.80
2020-09-16 00:00:00;0,00;39,00;1,838.26
2020-09-17 00:00:00;0,00;39,20;1,833.75
2020-09-18 00:00:00;0,00;39,00;1,835.36
2020-09-21 00:00:00;0,00;39,50;1,770.61
2020-09-22 00:00:00;0,00;38,90;1,781.92
2020-09-23 00:00:00;0,00;40,00;1,795.64
2020-09-24 00:00:00;0,00;39,20;1,777.51
2020-09-25 00:00:00;0,00;39,10;1,783.87
2020-09-28 00:00:00;0,00;39,80;1,834.64
2020-09-29 00:00:00;0,00;39,90;1,836.60
2020-09-30 00:00:00;0,00;40,40;1,829.40
2020-10-01 00:00:00;0,00;41,10;1,830.04
2020-10-02 00:00:00;0,00;40,60;1,813.69
2020-10-05 00:00:00;0,00;40,90;1,839.68
2020-10-06 00:00:00;0,00;40,50;1,839.15
2020-10-07 00:00:00;0,00;40,40;1,839.22
2020-10-08 00:00:00;0,00;40,10;1,841.40
2020-10-09 00:00:00;0,00;40,10;1,840.07
2020-10-12 00:00:00;0,00;40,00;1,855.39
2020-10-13 00:00:00;0,00;39,80;1,833.46
2020-10-14 00:00:00;0,00;40,10;1,840.85
2020-10-15 00:00:00;0,00;40,00;1,812.95
2020-10-16 00:00:00;0,00;39,60;1,835.30
2020-10-19 00:00:00;0,00;42,50;1,841.59
2020-10-20 00:00:00;0,00;41,50;1,841.59
2020-10-21 00:00:00;0,00;41,50;1,820.72
2020-10-22 00:00:00;0,00;41,30;1,816.29
2020-10-23 00:00:00;0,00;40,40;1,819.94
2020-10-26 00:00:00;0,00;41,00;1,775.01
2020-10-27 00:00:00;0,00;41,60;1,764.01
2020-10-28 00:00:00;0,00;39,80;1,722.66
2020-10-29 00:00:00;0,00;35,60;1,716.03
2020-10-30 00:00:00;0,00;36,90;1,717.62
2020-11-02 00:00:00;0,00;37,10;1,748.42
2020-11-03 00:00:00;0,00;37,10;1,772.27
2020-11-04 00:00:00;0,00;38,20;1,795.53
2020-11-05 00:00:00;0,00;39,30;1,822.21
2020-11-06 00:00:00;0,00;38,90;1,819.52
2020-11-09 00:00:00;0,00;39,50;1,888.74
2020-11-10 00:00:00;0,00;39,20;1,885.54
2020-11-11 00:00:00;0,00;38,30;1,902.89
2020-11-12 00:00:00;0,00;38,20;1,892.41
2020-11-13 00:00:00;0,00;38,10;1,897.30
2020-11-16 00:00:00;0,00;37,80;1,918.46
2020-11-17 00:00:00;0,00;37,80;1,922.20
2020-11-18 00:00:00;0,00;37,40;1,922.53
2020-11-19 00:00:00;0,00;37,40;1,915.40
2020-11-20 00:00:00;0,00;37,80;1,926.47
2020-11-23 00:00:00;0,00;37,70;1,921.77
2020-11-24 00:00:00;0,00;37,50;1,938.14
2020-11-25 00:00:00;0,00;37,80;1,931.43
2020-11-26 00:00:00;0,00;38,50;1,931.97
2020-11-27 00:00:00;0,00;39,00;1,937.09
2020-11-30 00:00:00;0,00;38,80;1,917.54
2020-12-01 00:00:00;0,00;39,90;1,924.00
2020-12-02 00:00:00;0,00;39,50;1,918.99
2020-12-03 00:00:00;0,00;39,50;1,912.18
2020-12-04 00:00:00;0,00;40,00;1,916.94
2020-12-07 00:00:00;0,00;39,40;1,907.61
2020-12-08 00:00:00;0,00;39,80;1,925.50
2020-12-09 00:00:00;0,00;41,70;1,926.42
2020-12-10 00:00:00;0,00;43,40;1,906.82
2020-12-11 00:00:00;0,00;43,50;1,891.22
2020-12-14 00:00:00;0,00;41,90;1,890.65
2020-12-15 00:00:00;0,00;42,60;1,889.84
2020-12-16 00:00:00;0,00;43,50;1,892.26
2020-12-17 00:00:00;0,00;43,50;1,885.18
2020-12-18 00:00:00;0,00;43,70;1,886.88
2020-12-21 00:00:00;0,00;43,80;1,845.11
2020-12-22 00:00:00;0,00;42,60;1,863.28
2020-12-23 00:00:00;0,00;42,50;1,867.99
2020-12-28 00:00:00;0,00;43,60;1,886.38
2020-12-29 00:00:00;0,00;44,10;1,893.06
